U+031DDC: 𱷜
U+031DDD: 𱷝
U+031DDE: 𱷞
U+031DDF: 𱷟
U+031DE0: 𱷠
U+031DE1: 𱷡
U+031DE2: 𱷢
U+031DE3: 𱷣
U+031DE4: 𱷤
U+031DE5: 𱷥
U+031DE6: 𱷦
U+031DE7: 𱷧
U+031DE8: 𱷨
U+031DE9: 𱷩
U+031DEA: 𱷪
U+031DEB: 𱷫
U+031DEC: 𱷬
U+031DED: 𱷭
U+031DEE: 𱷮
U+031DEF: 𱷯
U+031DF0: 𱷰
U+031DF1: 𱷱
U+031DF2: 𱷲
U+031DF3: 𱷳
U+031DF4: 𱷴
U+031DF5: 𱷵
U+031DF6: 𱷶
U+031DF7: 𱷷
U+031DF8: 𱷸
U+031DF9: 𱷹
U+031DFA: 𱷺
U+031DFB: 𱷻
U+031DFC: 𱷼
U+031DFD: 𱷽
U+031DFE: 𱷾
U+031DFF: 𱷿
U+031E00: 𱸀
U+031E01: 𱸁
U+031E02: 𱸂
U+031E03: 𱸃
U+031E04: 𱸄
U+031E05: 𱸅
U+031E06: 𱸆
U+031E07: 𱸇
U+031E08: 𱸈
U+031E09: 𱸉
U+031E0A: 𱸊
U+031E0B: 𱸋
U+031E0C: 𱸌
U+031E0D: 𱸍
U+031E0E: 𱸎
U+031E0F: 𱸏
U+031E10: 𱸐
U+031E11: 𱸑
U+031E12: 𱸒
U+031E13: 𱸓
U+031E14: 𱸔
U+031E15: 𱸕
U+031E16: 𱸖
U+031E17: 𱸗
U+031E18: 𱸘
U+031E19: 𱸙
U+031E1A: 𱸚
U+031E1B: 𱸛
U+031E1C: 𱸜
U+031E1D: 𱸝
U+031E1E: 𱸞
U+031E1F: 𱸟
U+031E20: 𱸠
U+031E21: 𱸡
U+031E22: 𱸢
U+031E23: 𱸣
U+031E24: 𱸤
U+031E25: 𱸥
U+031E26: 𱸦
U+031E27: 𱸧
U+031E28: 𱸨
U+031E29: 𱸩
U+031E2A: 𱸪
U+031E2B: 𱸫
U+031E2C: 𱸬
U+031E2D: 𱸭
U+031E2E: 𱸮
U+031E2F: 𱸯
U+031E30: 𱸰
U+031E31: 𱸱
U+031E32: 𱸲
U+031E33: 𱸳
U+031E34: 𱸴
U+031E35: 𱸵
U+031E36: 𱸶
U+031E37: 𱸷
U+031E38: 𱸸
U+031E39: 𱸹
U+031E3A: 𱸺
U+031E3B: 𱸻
U+031E3C: 𱸼
U+031E3D: 𱸽
U+031E3E: 𱸾
U+031E3F: 𱸿
U+031E40: 𱹀
U+031E41: 𱹁
U+031E42: 𱹂
U+031E43: 𱹃
U+031E44: 𱹄
U+031E45: 𱹅
U+031E46: 𱹆
U+031E47: 𱹇
U+031E48: 𱹈
U+031E49: 𱹉
U+031E4A: 𱹊
U+031E4B: 𱹋
U+031E4C: 𱹌
U+031E4D: 𱹍
U+031E4E: 𱹎
U+031E4F: 𱹏
U+031E50: 𱹐
U+031E51: 𱹑
U+031E52: 𱹒
U+031E53: 𱹓
U+031E54: 𱹔
U+031E55: 𱹕
U+031E56: 𱹖
U+031E57: 𱹗
U+031E58: 𱹘
U+031E59: 𱹙
U+031E5A: 𱹚
U+031E5B: 𱹛
U+031E5C: 𱹜
U+031E5D: 𱹝
U+031E5E: 𱹞
U+031E5F: 𱹟
U+031E60: 𱹠
U+031E61: 𱹡
U+031E62: 𱹢
U+031E63: 𱹣
U+031E64: 𱹤
U+031E65: 𱹥
U+031E66: 𱹦
U+031E67: 𱹧
U+031E68: 𱹨
U+031E69: 𱹩
U+031E6A: 𱹪
U+031E6B: 𱹫
U+031E6C: 𱹬
U+031E6D: 𱹭
U+031E6E: 𱹮
U+031E6F: 𱹯
U+031E70: 𱹰
U+031E71: 𱹱
U+031E72: 𱹲
U+031E73: 𱹳
U+031E74: 𱹴
U+031E75: 𱹵
U+031E76: 𱹶
U+031E77: 𱹷
U+031E78: 𱹸
U+031E79: 𱹹
U+031E7A: 𱹺
U+031E7B: 𱹻
U+031E7C: 𱹼
U+031E7D: 𱹽
U+031E7E: 𱹾
U+031E7F: 𱹿
U+031E80: 𱺀
U+031E81: 𱺁
U+031E82: 𱺂
U+031E83: 𱺃
U+031E84: 𱺄
U+031E85: 𱺅
U+031E86: 𱺆
U+031E87: 𱺇
U+031E88: 𱺈
U+031E89: 𱺉
U+031E8A: 𱺊
U+031E8B: 𱺋
U+031E8C: 𱺌
U+031E8D: 𱺍
U+031E8E: 𱺎
U+031E8F: 𱺏
U+031E90: 𱺐
U+031E91: 𱺑
U+031E92: 𱺒
U+031E93: 𱺓
U+031E94: 𱺔
U+031E95: 𱺕
U+031E96: 𱺖
U+031E97: 𱺗
U+031E98: 𱺘
U+031E99: 𱺙
U+031E9A: 𱺚
U+031E9B: 𱺛
U+031E9C: 𱺜
U+031E9D: 𱺝
U+031E9E: 𱺞
U+031E9F: 𱺟
U+031EA0: 𱺠
U+031EA1: 𱺡
U+031EA2: 𱺢
U+031EA3: 𱺣
U+031EA4: 𱺤
U+031EA5: 𱺥
U+031EA6: 𱺦
U+031EA7: 𱺧
U+031EA8: 𱺨
U+031EA9: 𱺩
U+031EAA: 𱺪
U+031EAB: 𱺫
U+031EAC: 𱺬
U+031EAD: 𱺭
U+031EAE: 𱺮
U+031EAF: 𱺯
U+031EB0: 𱺰
U+031EB1: 𱺱
U+031EB2: 𱺲
U+031EB3: 𱺳
U+031EB4: 𱺴
U+031EB5: 𱺵
U+031EB6: 𱺶
U+031EB7: 𱺷
U+031EB8: 𱺸
U+031EB9: 𱺹
U+031EBA: 𱺺
U+031EBB: 𱺻
U+031EBC: 𱺼
U+031EBD: 𱺽
U+031EBE: 𱺾
U+031EBF: 𱺿
U+031EC0: 𱻀
U+031EC1: 𱻁
U+031EC2: 𱻂
U+031EC3: 𱻃
U+031EC4: 𱻄
U+031EC5: 𱻅
U+031EC6: 𱻆
U+031EC7: 𱻇
U+031EC8: 𱻈
U+031EC9: 𱻉
U+031ECA: 𱻊
U+031ECB: 𱻋
U+031ECC: 𱻌
U+031ECD: 𱻍
U+031ECE: 𱻎
U+031ECF: 𱻏
U+031ED0: 𱻐
U+031ED1: 𱻑
U+031ED2: 𱻒
U+031ED3: 𱻓
U+031ED4: 𱻔
U+031ED5: 𱻕
U+031ED6: 𱻖
U+031ED7: 𱻗
U+031ED8: 𱻘
U+031ED9: 𱻙
U+031EDA: 𱻚
U+031EDB: 𱻛
U+031EDC: 𱻜
U+031EDD: 𱻝
U+031EDE: 𱻞
U+031EDF: 𱻟
U+031EE0: 𱻠
U+031EE1: 𱻡
U+031EE2: 𱻢
U+031EE3: 𱻣
U+031EE4: 𱻤
U+031EE5: 𱻥
U+031EE6: 𱻦
U+031EE7: 𱻧
U+031EE8: 𱻨
U+031EE9: 𱻩
U+031EEA: 𱻪
U+031EEB: 𱻫
U+031EEC: 𱻬
U+031EED: 𱻭
U+031EEE: 𱻮
U+031EEF: 𱻯
U+031EF0: 𱻰
U+031EF1: 𱻱
U+031EF2: 𱻲
U+031EF3: 𱻳
U+031EF4: 𱻴
U+031EF5: 𱻵
U+031EF6: 𱻶
U+031EF7: 𱻷
U+031EF8: 𱻸
U+031EF9: 𱻹
U+031EFA: 𱻺
U+031EFB: 𱻻
U+031EFC: 𱻼
U+031EFD: 𱻽
U+031EFE: 𱻾
U+031EFF: 𱻿
U+031F00: 𱼀
U+031F01: 𱼁
U+031F02: 𱼂
U+031F03: 𱼃
U+031F04: 𱼄
U+031F05: 𱼅
U+031F06: 𱼆
U+031F07: 𱼇
U+031F08: 𱼈
U+031F09: 𱼉
U+031F0A: 𱼊
U+031F0B: 𱼋
U+031F0C: 𱼌
U+031F0D: 𱼍
U+031F0E: 𱼎
U+031F0F: 𱼏
U+031F10: 𱼐
U+031F11: 𱼑
U+031F12: 𱼒
U+031F13: 𱼓
U+031F14: 𱼔
U+031F15: 𱼕
U+031F16: 𱼖
U+031F17: 𱼗
U+031F18: 𱼘
U+031F19: 𱼙
U+031F1A: 𱼚
U+031F1B: 𱼛
U+031F1C: 𱼜
U+031F1D: 𱼝
U+031F1E: 𱼞
U+031F1F: 𱼟
U+031F20: 𱼠
U+031F21: 𱼡
U+031F22: 𱼢
U+031F23: 𱼣
U+031F24: 𱼤
U+031F25: 𱼥
U+031F26: 𱼦
U+031F27: 𱼧
U+031F28: 𱼨
U+031F29: 𱼩
U+031F2A: 𱼪
U+031F2B: 𱼫
U+031F2C: 𱼬
U+031F2D: 𱼭
U+031F2E: 𱼮
U+031F2F: 𱼯
U+031F30: 𱼰
U+031F31: 𱼱
U+031F32: 𱼲
U+031F33: 𱼳
U+031F34: 𱼴
U+031F35: 𱼵
U+031F36: 𱼶
U+031F37: 𱼷
U+031F38: 𱼸
U+031F39: 𱼹
U+031F3A: 𱼺
U+031F3B: 𱼻
U+031F3C: 𱼼
U+031F3D: 𱼽
U+031F3E: 𱼾
U+031F3F: 𱼿
U+031F40: 𱽀
U+031F41: 𱽁
U+031F42: 𱽂
U+031F43: 𱽃
U+031F44: 𱽄
U+031F45: 𱽅
U+031F46: 𱽆
U+031F47: 𱽇
U+031F48: 𱽈
U+031F49: 𱽉
U+031F4A: 𱽊
U+031F4B: 𱽋
U+031F4C: 𱽌
U+031F4D: 𱽍
U+031F4E: 𱽎
U+031F4F: 𱽏
U+031F50: 𱽐
U+031F51: 𱽑
U+031F52: 𱽒
U+031F53: 𱽓
U+031F54: 𱽔
U+031F55: 𱽕
U+031F56: 𱽖
U+031F57: 𱽗
U+031F58: 𱽘
U+031F59: 𱽙
U+031F5A: 𱽚
U+031F5B: 𱽛
U+031F5C: 𱽜
U+031F5D: 𱽝
U+031F5E: 𱽞
U+031F5F: 𱽟
U+031F60: 𱽠
U+031F61: 𱽡
U+031F62: 𱽢
U+031F63: 𱽣
U+031F64: 𱽤
U+031F65: 𱽥
U+031F66: 𱽦
U+031F67: 𱽧
U+031F68: 𱽨
U+031F69: 𱽩
U+031F6A: 𱽪
U+031F6B: 𱽫
U+031F6C: 𱽬
U+031F6D: 𱽭
U+031F6E: 𱽮
U+031F6F: 𱽯
U+031F70: 𱽰
U+031F71: 𱽱
U+031F72: 𱽲
U+031F73: 𱽳
U+031F74: 𱽴
U+031F75: 𱽵
U+031F76: 𱽶
U+031F77: 𱽷
U+031F78: 𱽸
U+031F79: 𱽹
U+031F7A: 𱽺
U+031F7B: 𱽻
U+031F7C: 𱽼
U+031F7D: 𱽽
U+031F7E: 𱽾
U+031F7F: 𱽿
U+031F80: 𱾀
U+031F81: 𱾁
U+031F82: 𱾂
U+031F83: 𱾃
U+031F84: 𱾄
U+031F85: 𱾅
U+031F86: 𱾆
U+031F87: 𱾇
U+031F88: 𱾈
U+031F89: 𱾉
U+031F8A: 𱾊
U+031F8B: 𱾋
U+031F8C: 𱾌
U+031F8D: 𱾍
U+031F8E: 𱾎
U+031F8F: 𱾏
U+031F90: 𱾐
U+031F91: 𱾑
U+031F92: 𱾒
U+031F93: 𱾓
U+031F94: 𱾔
U+031F95: 𱾕
U+031F96: 𱾖
U+031F97: 𱾗
U+031F98: 𱾘
U+031F99: 𱾙
U+031F9A: 𱾚
U+031F9B: 𱾛
U+031F9C: 𱾜
U+031F9D: 𱾝
U+031F9E: 𱾞
U+031F9F: 𱾟
U+031FA0: 𱾠
U+031FA1: 𱾡
U+031FA2: 𱾢
U+031FA3: 𱾣
U+031FA4: 𱾤
U+031FA5: 𱾥
U+031FA6: 𱾦
U+031FA7: 𱾧
U+031FA8: 𱾨
U+031FA9: 𱾩
U+031FAA: 𱾪
U+031FAB: 𱾫
U+031FAC: 𱾬
U+031FAD: 𱾭
U+031FAE: 𱾮
U+031FAF: 𱾯
U+031FB0: 𱾰
U+031FB1: 𱾱
U+031FB2: 𱾲
U+031FB3: 𱾳
U+031FB4: 𱾴
U+031FB5: 𱾵
U+031FB6: 𱾶
U+031FB7: 𱾷
U+031FB8: 𱾸
U+031FB9: 𱾹
U+031FBA: 𱾺
U+031FBB: 𱾻
U+031FBC: 𱾼
U+031FBD: 𱾽
U+031FBE: 𱾾
U+031FBF: 𱾿
U+031FC0: 𱿀
U+031FC1: 𱿁
U+031FC2: 𱿂
U+031FC3: 𱿃
U+031FC4: 𱿄
U+031FC5: 𱿅
U+031FC6: 𱿆
U+031FC7: 𱿇
U+031FC8: 𱿈
U+031FC9: 𱿉
U+031FCA: 𱿊
U+031FCB: 𱿋
U+031FCC: 𱿌
U+031FCD: 𱿍
U+031FCE: 𱿎
U+031FCF: 𱿏
U+031FD0: 𱿐
U+031FD1: 𱿑
U+031FD2: 𱿒
U+031FD3: 𱿓
U+031FD4: 𱿔
U+031FD5: 𱿕
U+031FD6: 𱿖
U+031FD7: 𱿗
U+031FD8: 𱿘
U+031FD9: 𱿙
U+031FDA: 𱿚
U+031FDB: 𱿛
U+031FDC: 𱿜
U+031FDD: 𱿝
U+031FDE: 𱿞
U+031FDF: 𱿟
U+031FE0: 𱿠
U+031FE1: 𱿡
U+031FE2: 𱿢
U+031FE3: 𱿣
U+031FE4: 𱿤
U+031FE5: 𱿥
U+031FE6: 𱿦
U+031FE7: 𱿧
U+031FE8: 𱿨
U+031FE9: 𱿩
U+031FEA: 𱿪
U+031FEB: 𱿫
U+031FEC: 𱿬
U+031FED: 𱿭
U+031FEE: 𱿮
U+031FEF: 𱿯
U+031FF0: 𱿰
U+031FF1: 𱿱
U+031FF2: 𱿲
U+031FF3: 𱿳
U+031FF4: 𱿴
U+031FF5: 𱿵
U+031FF6: 𱿶
U+031FF7: 𱿷
U+031FF8: 𱿸
U+031FF9: 𱿹
U+031FFA: 𱿺
U+031FFB: 𱿻
U+031FFC: 𱿼
U+031FFD: 𱿽
U+031FFE: 𱿾
U+031FFF: 𱿿
U+032000: 𲀀
U+032001: 𲀁
U+032002: 𲀂
U+032003: 𲀃
U+032004: 𲀄
U+032005: 𲀅
U+032006: 𲀆
U+032007: 𲀇
U+032008: 𲀈
U+032009: 𲀉
U+03200A: 𲀊
U+03200B: 𲀋
U+03200C: 𲀌
U+03200D: 𲀍
U+03200E: 𲀎
U+03200F: 𲀏
U+032010: 𲀐
U+032011: 𲀑
U+032012: 𲀒
U+032013: 𲀓
U+032014: 𲀔
U+032015: 𲀕
U+032016: 𲀖
U+032017: 𲀗
U+032018: 𲀘
U+032019: 𲀙
U+03201A: 𲀚
U+03201B: 𲀛
U+03201C: 𲀜
U+03201D: 𲀝
U+03201E: 𲀞
U+03201F: 𲀟
U+032020: 𲀠
U+032021: 𲀡
U+032022: 𲀢
U+032023: 𲀣
U+032024: 𲀤
U+032025: 𲀥
U+032026: 𲀦
U+032027: 𲀧
U+032028: 𲀨
U+032029: 𲀩
U+03202A: 𲀪
U+03202B: 𲀫
U+03202C: 𲀬
U+03202D: 𲀭
U+03202E: 𲀮
U+03202F: 𲀯
U+032030: 𲀰
U+032031: 𲀱
U+032032: 𲀲
U+032033: 𲀳
U+032034: 𲀴
U+032035: 𲀵
U+032036: 𲀶
U+032037: 𲀷
U+032038: 𲀸
U+032039: 𲀹
U+03203A: 𲀺
U+03203B: 𲀻
U+03203C: 𲀼
U+03203D: 𲀽
U+03203E: 𲀾
U+03203F: 𲀿
U+032040: 𲁀
U+032041: 𲁁
U+032042: 𲁂
U+032043: 𲁃
U+032044: 𲁄
U+032045: 𲁅
U+032046: 𲁆
U+032047: 𲁇
U+032048: 𲁈
U+032049: 𲁉
U+03204A: 𲁊
U+03204B: 𲁋
U+03204C: 𲁌
U+03204D: 𲁍
U+03204E: 𲁎
U+03204F: 𲁏
U+032050: 𲁐
U+032051: 𲁑
U+032052: 𲁒
U+032053: 𲁓
U+032054: 𲁔
U+032055: 𲁕
U+032056: 𲁖
U+032057: 𲁗
U+032058: 𲁘
U+032059: 𲁙
U+03205A: 𲁚
U+03205B: 𲁛
U+03205C: 𲁜
U+03205D: 𲁝
U+03205E: 𲁞
U+03205F: 𲁟
U+032060: 𲁠
U+032061: 𲁡
U+032062: 𲁢
U+032063: 𲁣
U+032064: 𲁤
U+032065: 𲁥
U+032066: 𲁦
U+032067: 𲁧
U+032068: 𲁨
U+032069: 𲁩
U+03206A: 𲁪
U+03206B: 𲁫
U+03206C: 𲁬
U+03206D: 𲁭
U+03206E: 𲁮
U+03206F: 𲁯
U+032070: 𲁰
U+032071: 𲁱
U+032072: 𲁲
U+032073: 𲁳
U+032074: 𲁴
U+032075: 𲁵
U+032076: 𲁶
U+032077: 𲁷
U+032078: 𲁸
U+032079: 𲁹
U+03207A: 𲁺
U+03207B: 𲁻
U+03207C: 𲁼
U+03207D: 𲁽
U+03207E: 𲁾
U+03207F: 𲁿
U+032080: 𲂀
U+032081: 𲂁
U+032082: 𲂂
U+032083: 𲂃
U+032084: 𲂄
U+032085: 𲂅
U+032086: 𲂆
U+032087: 𲂇
U+032088: 𲂈
U+032089: 𲂉
U+03208A: 𲂊
U+03208B: 𲂋
U+03208C: 𲂌
U+03208D: 𲂍
U+03208E: 𲂎
U+03208F: 𲂏
U+032090: 𲂐
U+032091: 𲂑
U+032092: 𲂒
U+032093: 𲂓
U+032094: 𲂔
U+032095: 𲂕
U+032096: 𲂖
U+032097: 𲂗
U+032098: 𲂘
U+032099: 𲂙
U+03209A: 𲂚
U+03209B: 𲂛
U+03209C: 𲂜
U+03209D: 𲂝
U+03209E: 𲂞
U+03209F: 𲂟
U+0320A0: 𲂠
U+0320A1: 𲂡
U+0320A2: 𲂢
U+0320A3: 𲂣
U+0320A4: 𲂤
U+0320A5: 𲂥
U+0320A6: 𲂦
U+0320A7: 𲂧
U+0320A8: 𲂨
U+0320A9: 𲂩
U+0320AA: 𲂪
U+0320AB: 𲂫
U+0320AC: 𲂬
U+0320AD: 𲂭
U+0320AE: 𲂮
U+0320AF: 𲂯
U+0320B0: 𲂰
U+0320B1: 𲂱
U+0320B2: 𲂲
U+0320B3: 𲂳
U+0320B4: 𲂴
U+0320B5: 𲂵
U+0320B6: 𲂶
U+0320B7: 𲂷
U+0320B8: 𲂸
U+0320B9: 𲂹
U+0320BA: 𲂺
U+0320BB: 𲂻
U+0320BC: 𲂼
U+0320BD: 𲂽
U+0320BE: 𲂾
U+0320BF: 𲂿
U+0320C0: 𲃀
U+0320C1: 𲃁
U+0320C2: 𲃂
U+0320C3: 𲃃
U+0320C4: 𲃄
U+0320C5: 𲃅
U+0320C6: 𲃆
U+0320C7: 𲃇
U+0320C8: 𲃈
U+0320C9: 𲃉
U+0320CA: 𲃊
U+0320CB: 𲃋
U+0320CC: 𲃌
U+0320CD: 𲃍
U+0320CE: 𲃎
U+0320CF: 𲃏
U+0320D0: 𲃐
U+0320D1: 𲃑
U+0320D2: 𲃒
U+0320D3: 𲃓
U+0320D4: 𲃔
U+0320D5: 𲃕
U+0320D6: 𲃖
U+0320D7: 𲃗
U+0320D8: 𲃘
U+0320D9: 𲃙
U+0320DA: 𲃚
U+0320DB: 𲃛
U+0320DC: 𲃜
U+0320DD: 𲃝
U+0320DE: 𲃞
U+0320DF: 𲃟
U+0320E0: 𲃠
U+0320E1: 𲃡
U+0320E2: 𲃢
U+0320E3: 𲃣
U+0320E4: 𲃤
U+0320E5: 𲃥
U+0320E6: 𲃦
U+0320E7: 𲃧
U+0320E8: 𲃨
U+0320E9: 𲃩
U+0320EA: 𲃪
U+0320EB: 𲃫
U+0320EC: 𲃬
U+0320ED: 𲃭
U+0320EE: 𲃮
U+0320EF: 𲃯
U+0320F0: 𲃰
U+0320F1: 𲃱
U+0320F2: 𲃲
U+0320F3: 𲃳
U+0320F4: 𲃴
U+0320F5: 𲃵
U+0320F6: 𲃶
U+0320F7: 𲃷
U+0320F8: 𲃸
U+0320F9: 𲃹
U+0320FA: 𲃺
U+0320FB: 𲃻
U+0320FC: 𲃼
U+0320FD: 𲃽
U+0320FE: 𲃾
U+0320FF: 𲃿
U+032100: 𲄀
U+032101: 𲄁
U+032102: 𲄂
U+032103: 𲄃
U+032104: 𲄄
U+032105: 𲄅
U+032106: 𲄆
U+032107: 𲄇
U+032108: 𲄈
U+032109: 𲄉
U+03210A: 𲄊
U+03210B: 𲄋
U+03210C: 𲄌
U+03210D: 𲄍
U+03210E: 𲄎
U+03210F: 𲄏
U+032110: 𲄐
U+032111: 𲄑
U+032112: 𲄒
U+032113: 𲄓
U+032114: 𲄔
U+032115: 𲄕
U+032116: 𲄖
U+032117: 𲄗
U+032118: 𲄘
U+032119: 𲄙
U+03211A: 𲄚
U+03211B: 𲄛
U+03211C: 𲄜
U+03211D: 𲄝
U+03211E: 𲄞
U+03211F: 𲄟
U+032120: 𲄠
U+032121: 𲄡
U+032122: 𲄢
U+032123: 𲄣
U+032124: 𲄤
U+032125: 𲄥
U+032126: 𲄦
U+032127: 𲄧
U+032128: 𲄨
U+032129: 𲄩
U+03212A: 𲄪
U+03212B: 𲄫
U+03212C: 𲄬
U+03212D: 𲄭
U+03212E: 𲄮
U+03212F: 𲄯
U+032130: 𲄰
U+032131: 𲄱
U+032132: 𲄲
U+032133: 𲄳
U+032134: 𲄴
U+032135: 𲄵
U+032136: 𲄶
U+032137: 𲄷
U+032138: 𲄸
U+032139: 𲄹
U+03213A: 𲄺
U+03213B: 𲄻
U+03213C: 𲄼
U+03213D: 𲄽
U+03213E: 𲄾
U+03213F: 𲄿
U+032140: 𲅀
U+032141: 𲅁
U+032142: 𲅂
U+032143: 𲅃
U+032144: 𲅄
U+032145: 𲅅
U+032146: 𲅆
U+032147: 𲅇
U+032148: 𲅈
U+032149: 𲅉
U+03214A: 𲅊
U+03214B: 𲅋
U+03214C: 𲅌
U+03214D: 𲅍
U+03214E: 𲅎
U+03214F: 𲅏
U+032150: 𲅐
U+032151: 𲅑
U+032152: 𲅒
U+032153: 𲅓
U+032154: 𲅔
U+032155: 𲅕
U+032156: 𲅖
U+032157: 𲅗
U+032158: 𲅘
U+032159: 𲅙
U+03215A: 𲅚
U+03215B: 𲅛
U+03215C: 𲅜
U+03215D: 𲅝
U+03215E: 𲅞
U+03215F: 𲅟
U+032160: 𲅠
U+032161: 𲅡
U+032162: 𲅢
U+032163: 𲅣
U+032164: 𲅤
U+032165: 𲅥
U+032166: 𲅦
U+032167: 𲅧
U+032168: 𲅨
U+032169: 𲅩
U+03216A: 𲅪
U+03216B: 𲅫
U+03216C: 𲅬
U+03216D: 𲅭
U+03216E: 𲅮
U+03216F: 𲅯
U+032170: 𲅰
U+032171: 𲅱
U+032172: 𲅲
U+032173: 𲅳
U+032174: 𲅴
U+032175: 𲅵
U+032176: 𲅶
U+032177: 𲅷
U+032178: 𲅸
U+032179: 𲅹
U+03217A: 𲅺
U+03217B: 𲅻
U+03217C: 𲅼
U+03217D: 𲅽
U+03217E: 𲅾
U+03217F: 𲅿
U+032180: 𲆀
U+032181: 𲆁
U+032182: 𲆂
U+032183: 𲆃
U+032184: 𲆄
U+032185: 𲆅
U+032186: 𲆆
U+032187: 𲆇
U+032188: 𲆈
U+032189: 𲆉
U+03218A: 𲆊
U+03218B: 𲆋
U+03218C: 𲆌
U+03218D: 𲆍
U+03218E: 𲆎
U+03218F: 𲆏
U+032190: 𲆐
U+032191: 𲆑
U+032192: 𲆒
U+032193: 𲆓
U+032194: 𲆔
U+032195: 𲆕
U+032196: 𲆖
U+032197: 𲆗
U+032198: 𲆘
U+032199: 𲆙
U+03219A: 𲆚
U+03219B: 𲆛
U+03219C: 𲆜
U+03219D: 𲆝
U+03219E: 𲆞
U+03219F: 𲆟
U+0321A0: 𲆠
U+0321A1: 𲆡
U+0321A2: 𲆢
U+0321A3: 𲆣
U+0321A4: 𲆤
U+0321A5: 𲆥
U+0321A6: 𲆦
U+0321A7: 𲆧
U+0321A8: 𲆨
U+0321A9: 𲆩
U+0321AA: 𲆪
U+0321AB: 𲆫
U+0321AC: 𲆬
U+0321AD: 𲆭
U+0321AE: 𲆮
U+0321AF: 𲆯
U+0321B0: 𲆰
U+0321B1: 𲆱
U+0321B2: 𲆲
U+0321B3: 𲆳
U+0321B4: 𲆴
U+0321B5: 𲆵
U+0321B6: 𲆶
U+0321B7: 𲆷
U+0321B8: 𲆸
U+0321B9: 𲆹
U+0321BA: 𲆺
U+0321BB: 𲆻
U+0321BC: 𲆼
U+0321BD: 𲆽
U+0321BE: 𲆾
U+0321BF: 𲆿
U+0321C0: 𲇀
U+0321C1: 𲇁
U+0321C2: 𲇂
U+0321C3: 𲇃
U+0321C4: 𲇄
U+0321C5: 𲇅
U+0321C6: 𲇆
U+0321C7: 𲇇
U+0321C8: 𲇈
U+0321C9: 𲇉
U+0321CA: 𲇊
U+0321CB: 𲇋
U+0321CC: 𲇌
U+0321CD: 𲇍
U+0321CE: 𲇎
U+0321CF: 𲇏
U+0321D0: 𲇐
U+0321D1: 𲇑
U+0321D2: 𲇒
U+0321D3: 𲇓
U+0321D4: 𲇔
U+0321D5: 𲇕
U+0321D6: 𲇖
U+0321D7: 𲇗
U+0321D8: 𲇘
U+0321D9: 𲇙
U+0321DA: 𲇚
U+0321DB: 𲇛
U+0321DC: 𲇜
U+0321DD: 𲇝
U+0321DE: 𲇞
U+0321DF: 𲇟
U+0321E0: 𲇠
U+0321E1: 𲇡
U+0321E2: 𲇢
U+0321E3: 𲇣
U+0321E4: 𲇤
U+0321E5: 𲇥
U+0321E6: 𲇦
U+0321E7: 𲇧
U+0321E8: 𲇨
U+0321E9: 𲇩
U+0321EA: 𲇪
U+0321EB: 𲇫
U+0321EC: 𲇬
U+0321ED: 𲇭
U+0321EE: 𲇮
U+0321EF: 𲇯
U+0321F0: 𲇰
U+0321F1: 𲇱
U+0321F2: 𲇲
U+0321F3: 𲇳
U+0321F4: 𲇴
U+0321F5: 𲇵
U+0321F6: 𲇶
U+0321F7: 𲇷
U+0321F8: 𲇸
U+0321F9: 𲇹
U+0321FA: 𲇺
U+0321FB: 𲇻
U+0321FC: 𲇼
U+0321FD: 𲇽
U+0321FE: 𲇾
U+0321FF: 𲇿
U+032200: 𲈀
U+032201: 𲈁
U+032202: 𲈂
U+032203: 𲈃
U+032204: 𲈄
U+032205: 𲈅
U+032206: 𲈆
U+032207: 𲈇
U+032208: 𲈈
U+032209: 𲈉
U+03220A: 𲈊
U+03220B: 𲈋
U+03220C: 𲈌
U+03220D: 𲈍
U+03220E: 𲈎
U+03220F: 𲈏
U+032210: 𲈐
U+032211: 𲈑
U+032212: 𲈒
U+032213: 𲈓
U+032214: 𲈔
U+032215: 𲈕
U+032216: 𲈖
U+032217: 𲈗
U+032218: 𲈘
U+032219: 𲈙
U+03221A: 𲈚
U+03221B: 𲈛
U+03221C: 𲈜
U+03221D: 𲈝
U+03221E: 𲈞
U+03221F: 𲈟
U+032220: 𲈠
U+032221: 𲈡
U+032222: 𲈢
U+032223: 𲈣
U+032224: 𲈤
U+032225: 𲈥
U+032226: 𲈦
U+032227: 𲈧
U+032228: 𲈨
U+032229: 𲈩
U+03222A: 𲈪
U+03222B: 𲈫
U+03222C: 𲈬
U+03222D: 𲈭
U+03222E: 𲈮
U+03222F: 𲈯
U+032230: 𲈰
U+032231: 𲈱
U+032232: 𲈲
U+032233: 𲈳
U+032234: 𲈴
U+032235: 𲈵
U+032236: 𲈶
U+032237: 𲈷
U+032238: 𲈸
U+032239: 𲈹
U+03223A: 𲈺
U+03223B: 𲈻
U+03223C: 𲈼
U+03223D: 𲈽
U+03223E: 𲈾
U+03223F: 𲈿
U+032240: 𲉀
U+032241: 𲉁
U+032242: 𲉂
U+032243: 𲉃
U+032244: 𲉄
U+032245: 𲉅
U+032246: 𲉆
U+032247: 𲉇
U+032248: 𲉈
U+032249: 𲉉
U+03224A: 𲉊
U+03224B: 𲉋
U+03224C: 𲉌
U+03224D: 𲉍
U+03224E: 𲉎
U+03224F: 𲉏
U+032250: 𲉐
U+032251: 𲉑
U+032252: 𲉒
